Ticker,Timestamp,StockPrice,Mean,Difference,PercentageDeviation
NMR,17-11-2023,7.38,7.062666666666667,0.317333333333333,0.5399137073920747
NMR,18-11-2023,7.38,7.062666666666667,0.317333333333333,0.5399137073920747
